City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Chumikan,RU,54.7183,135.315,39.24,89,31,3.53,scattered clouds
347,Fort Nelson,CA,58.8053,-122.7002,71.19,37,75,9.22,broken clouds
348,Tecoanapa,MX,16.5167,-98.75,84.6,70,31,9.51,scattered clouds
349,Guajara,BR,-2.9667,-57.6667,82.04,89,95,2.89,overcast clouds
350,Paita,PE,-5.0892,-81.1144,73.36,65,58,12.01,broken clouds
351,Cairns,AU,-16.9167,145.7667,69.75,83,35,8.05,scattered clouds
352,Kaitangata,NZ,-46.2817,169.8464,39.58,79,89,6.69,overcast clouds
353,Tasiilaq,GL,65.6145,-37.6368,39.36,64,25,8.63,scattered clouds
354,Cherskiy,RU,68.75,161.3,33.21,69,46,13.8,scattered clouds
355,Piranhas,BR,-16.4269,-51.8222,94.19,23,49,10.07,scattered clouds
356,Seydisehir,TR,37.4193,31.8453,62.85,69,80,2.28,broken clouds
357,Chancay,PE,-11.5714,-77.2672,70.09,67,92,6.4,overcast clouds
358,Kavieng,PG,-2.5744,150.7967,80.67,73,66,9.42,broken clouds
359,Yulara,AU,-25.2406,130.9889,52.9,50,9,5.97,clear sky
360,Sur,OM,22.5667,59.5289,88.83,50,0,9.62,clear sky
361,Munsingen,DE,48.4113,9.497,73.13,74,29,5.03,scattered clouds
362,Mindelo,CV,16.8901,-24.9804,78.35,65,40,25.32,scattered clouds
363,Teya,RU,60.3778,92.6267,32.52,95,76,3.83,broken clouds
364,Mount Pleasant,US,32.7941,-79.8626,85.3,80,75,18.41,broken clouds
365,Fuyu,CN,45.1833,124.8167,56.12,95,100,16.69,overcast clouds
366,Nortelandia,BR,-14.4547,-56.8028,94.89,25,83,4.68,broken clouds
367,Santiago,CL,-33.4569,-70.6483,63.86,61,100,10.36,overcast clouds
368,Port-Cartier,CA,50.0334,-66.8654,53.82,68,98,3.65,overcast clouds
369,Bonthe,SL,7.5264,-12.505,81.21,74,84,9.33,broken clouds
370,Taoudenni,ML,22.6783,-3.9836,111.78,6,38,10.69,scattered clouds
371,Cabedelo,BR,-6.9811,-34.8339,77.67,75,96,9.37,overcast clouds
372,Mount Gambier,AU,-37.8333,140.7667,49.26,67,100,15.35,overcast clouds
373,Rampura,IN,30.25,75.2333,99.25,6,0,0.34,clear sky
374,Lyantonde,UG,-0.4031,31.1572,62.65,81,49,4.14,scattered clouds
375,Katsuura,JP,35.1333,140.3,66.0,74,69,7.65,light rain
376,Port Hardy,CA,50.6996,-127.4199,57.38,77,75,10.36,broken clouds
377,Camapua,BR,-19.5314,-54.0439,90.01,32,45,6.89,scattered clouds
378,Tadine,NC,-21.55,167.8833,70.83,77,13,4.76,few clouds
379,Independence,US,39.0911,-94.4155,76.95,53,75,12.66,broken clouds
380,Pokaran,IN,26.9167,71.9167,91.26,24,0,16.75,clear sky
381,Yerbogachen,RU,61.2767,108.0108,46.45,52,96,1.16,overcast clouds
382,Limon,CR,10.0,-83.0333,87.69,66,0,10.36,clear sky
383,Mayumba,GA,-3.432,10.6554,74.64,88,27,4.9,scattered clouds
384,Rodrigues Alves,BR,-7.738,-72.6509,80.8,88,98,0.85,overcast clouds
385,Halifax,CA,44.6453,-63.5724,66.09,70,44,8.01,scattered clouds
386,Provins,FR,48.5833,3.1667,60.12,68,54,11.05,moderate rain
387,Otradnoye,RU,59.7775,30.8181,57.94,94,82,4.92,broken clouds
388,Black River,JM,18.0264,-77.8487,86.31,66,100,20.33,overcast clouds
389,Waipawa,NZ,-41.4122,175.5153,39.54,88,56,5.06,broken clouds
390,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,35,0,11.5,clear sky
391,Coihaique,CL,-45.5752,-72.0662,46.35,57,20,8.05,few clouds
392,Obo,CF,5.3998,26.4869,70.12,85,57,1.66,broken clouds
393,Kozluk,TR,38.1938,41.4885,79.05,25,0,2.26,clear sky
394,Mahibadhoo,MV,3.7833,72.9667,83.5,74,57,13.78,broken clouds
395,Svetlaya,RU,46.5389,138.3297,39.49,79,15,7.58,few clouds
396,Pangkalanbuun,ID,-2.6833,111.6167,74.25,96,90,0.63,overcast clouds
397,Kasongo-Lunda,CD,-6.4667,16.8167,75.0,47,9,2.8,clear sky
398,Puerto Lempira,HN,15.2667,-83.7667,89.74,62,75,8.05,broken clouds
399,Borisoglebskiy,RU,57.2586,39.1508,52.99,87,85,4.25,overcast clouds
400,Yuanping,CN,38.7153,112.7575,65.55,26,80,7.38,broken clouds
401,Gorontalo,ID,0.5412,123.0595,74.53,95,76,2.08,broken clouds
402,Opuwo,NA,-18.0607,13.84,61.59,34,41,10.36,scattered clouds
403,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,80.4,83,40,6.91,scattered clouds
404,Mezen,RU,65.8522,44.24,61.32,64,6,4.83,clear sky
405,Sakakah,SA,29.9697,40.2064,98.17,12,100,6.13,overcast clouds
406,Lazaro Cardenas,MX,17.9583,-102.2,84.45,63,6,10.85,clear sky
407,Tomohon,ID,1.3346,124.8392,65.34,90,93,1.36,overcast clouds
408,San Luis,AR,-33.295,-66.3356,61.39,35,52,10.76,broken clouds
409,Muisne,EC,0.6,-80.0333,77.09,86,99,10.65,light rain
410,Caravelas,BR,-17.7125,-39.2481,76.78,70,13,15.14,few clouds
411,Nara,JP,34.6851,135.8049,66.49,52,100,1.28,overcast clouds
412,Timra,SE,62.487,17.3257,56.88,51,100,8.05,overcast clouds
413,Saint-Denis,FR,48.9167,2.3333,65.98,92,75,13.8,moderate rain
414,Jasper,US,37.2001,-94.3502,80.87,46,40,11.5,scattered clouds
415,Palmer,US,42.1584,-72.3287,82.62,40,75,12.66,broken clouds
416,Zenzeli,RU,45.9241,47.0474,75.16,37,17,9.35,few clouds
417,Port Lincoln,AU,-34.7333,135.8667,55.67,59,96,24.11,overcast clouds
418,Breves,BR,-1.6822,-50.4803,84.52,69,71,4.07,broken clouds
419,Robertsport,LR,6.7533,-11.3686,81.75,77,99,9.48,light rain
420,Beaumont,US,30.0861,-94.1019,89.64,53,40,4.61,scattered clouds
421,Romans-Sur-Isere,FR,45.0464,5.0562,86.77,48,0,14.97,clear sky
422,Roma,US,43.2128,-75.4557,68.95,39,0,18.41,clear sky
423,Marsa Matruh,EG,31.3525,27.2453,73.69,76,0,6.76,clear sky
424,Post Falls,US,47.718,-116.9516,55.94,92,100,4.61,light rain
425,Marsabit,KE,2.3284,37.9899,69.71,47,70,11.83,broken clouds
426,Vilhena,BR,-12.7406,-60.1458,84.42,51,40,13.8,scattered clouds
427,Say,NE,13.1007,2.3689,104.56,15,25,6.85,scattered clouds
428,Maralal,KE,1.0968,36.698,61.25,56,57,9.69,broken clouds
429,Ugoofaaru,MV,5.6667,73.0,82.71,78,7,16.69,clear sky
430,Manakara,MG,-22.1333,48.0167,70.34,88,86,10.89,moderate rain
431,Akyab,MM,20.15,92.9,80.78,85,82,5.37,broken clouds
432,Watertown,US,42.3709,-71.1828,82.53,60,20,17.27,few clouds
433,Ust-Nera,RU,64.5667,143.2,58.66,58,45,2.84,scattered clouds
434,Tazovskiy,RU,67.4667,78.7,30.92,88,100,17.11,overcast clouds
435,Terme,TR,41.2092,36.9739,69.73,90,60,7.2,light rain
436,Jalu,LY,29.0331,21.5482,88.56,24,0,7.38,clear sky
437,Jaisalmer,IN,26.9147,70.9181,92.23,27,0,22.1,clear sky
438,Kahului,US,20.8947,-156.47,78.96,73,40,11.5,scattered clouds
439,Sikeston,US,36.8767,-89.5879,85.89,28,0,3.44,clear sky
440,Tiarei,PF,-17.5333,-149.3333,77.02,77,7,16.13,light rain
441,Garoua Boulai,CM,5.8833,14.55,63.19,97,100,3.42,overcast clouds
442,Akonolinga,CM,3.7667,12.25,69.24,98,100,2.44,light rain
443,Florence,IT,43.7667,11.25,88.54,59,69,3.0,broken clouds
444,Dumas,US,35.8656,-101.9732,84.34,32,0,17.27,clear sky
445,Luanda,AO,-8.8368,13.2343,75.2,88,20,8.05,few clouds
446,Sistranda,NO,63.7256,8.834,48.16,88,100,35.14,overcast clouds
447,Minbu,MM,20.1833,94.8833,84.47,64,43,8.34,scattered clouds
448,Bandarbeyla,SO,9.4942,50.8122,80.46,77,25,27.2,scattered clouds
449,Axim,GH,4.8699,-2.2405,80.29,82,100,7.29,overcast clouds
450,Marquette,US,46.5333,-87.6335,65.64,45,70,7.23,broken clouds
451,Sucre,BO,-19.0333,-65.2627,66.51,42,100,6.8,overcast clouds
452,Ostrovnoy,RU,68.0531,39.5131,54.64,63,58,9.69,broken clouds
453,Uhlove,UA,44.8215,33.6045,74.01,61,2,7.14,clear sky
454,Bandundu,CD,-3.3167,17.3667,79.72,54,65,1.74,broken clouds
455,Kolobrzeg,PL,54.1757,15.5834,55.27,79,2,6.29,clear sky
456,Anadyr,RU,64.75,177.4833,48.7,45,0,13.42,clear sky
457,Feijo,BR,-8.1642,-70.3536,77.49,94,98,0.94,overcast clouds
458,Port Hedland,AU,-20.3167,118.5667,62.65,77,10,5.75,clear sky
459,Selaphum,TH,16.0299,103.9383,86.09,82,100,6.8,overcast clouds
460,Mareeba,AU,-17.0,145.4333,65.12,98,42,2.51,scattered clouds
461,Poum,NC,-20.2333,164.0167,75.24,76,11,13.65,few clouds
462,Taksimo,RU,56.3444,114.8794,56.16,87,100,2.42,overcast clouds
463,Luyang,CN,27.6239,110.0989,73.02,98,48,0.94,scattered clouds
464,Yanam,IN,16.7333,82.2167,83.71,84,91,7.96,overcast clouds
465,Cochrane,CA,51.1834,-114.4687,66.76,46,100,5.75,overcast clouds
466,Sorland,NO,67.667,12.6934,46.26,80,100,31.92,overcast clouds
467,Upata,VE,8.0086,-62.3989,86.2,73,59,6.2,broken clouds
468,Bathsheba,BB,13.2167,-59.5167,88.41,66,40,23.02,scattered clouds
469,Asyut,EG,27.181,31.1837,92.97,13,17,7.27,few clouds
470,Ascona,CH,46.1545,8.7733,81.52,77,99,1.14,overcast clouds
471,Jumla,NP,29.2747,82.1838,56.84,44,99,4.5,overcast clouds
472,Buala,SB,-8.145,159.5921,80.29,81,86,6.98,light rain
473,Cockburn Town,TC,21.4612,-71.1419,85.96,66,40,17.27,scattered clouds
474,Houma,US,29.5958,-90.7195,88.0,63,40,8.05,scattered clouds
475,Arraial Do Cabo,BR,-22.9661,-42.0278,71.56,56,75,8.05,broken clouds
476,Dong Hoi,VN,17.4833,106.6,82.69,73,86,8.77,overcast clouds
477,Manyana,BW,-23.4,21.7167,56.23,41,0,7.81,clear sky
478,Emba,KZ,48.8264,58.1442,69.39,58,53,8.68,broken clouds
479,Yarada,IN,17.65,83.2667,88.12,84,75,5.75,mist
480,Bhatkal,IN,13.9667,74.5667,82.04,85,26,4.52,scattered clouds
481,Alandi,IN,18.6667,73.9,82.54,59,97,11.41,overcast clouds
482,San Juan,AR,-31.5375,-68.5364,61.56,29,0,5.03,clear sky
483,Buritis,BR,-15.6178,-46.4233,88.79,30,7,8.95,clear sky
484,Koumac,NC,-20.5667,164.2833,71.26,80,1,4.16,clear sky
485,Dudinka,RU,69.4058,86.1778,29.62,78,100,25.55,overcast clouds
486,Yura,PE,-16.2522,-71.6797,63.12,22,0,9.22,clear sky
487,Lorengau,PG,-2.0226,147.2712,79.99,73,88,5.82,overcast clouds
488,Saraikela,IN,22.7167,85.95,89.87,48,100,5.53,overcast clouds
489,Pogar,RU,52.554,33.2591,58.51,71,100,4.27,overcast clouds
490,Shebalino,RU,51.2917,85.6772,41.95,97,96,1.01,overcast clouds
491,Trinidad,BO,-14.8333,-64.9,78.78,65,92,5.75,overcast clouds
492,Lata,PT,40.1629,-8.3327,66.7,77,70,5.14,broken clouds
493,Caraquet,CA,47.7941,-64.9386,52.34,68,43,7.49,scattered clouds
494,Formosa Do Rio Preto,BR,-11.0483,-45.1931,93.22,27,53,7.9,broken clouds
495,Alice Springs,AU,-23.7,133.8833,47.75,93,42,0.0,scattered clouds
496,Arica,CL,-18.475,-70.3042,76.55,72,0,10.36,clear sky
497,Port Blair,IN,11.6667,92.75,80.64,83,75,5.75,mist
498,Alofi,NU,-19.0595,-169.9187,73.29,94,9,1.14,clear sky
499,Vila Franca Do Campo,PT,37.7167,-25.4333,71.2,90,100,10.94,overcast clouds
500,Mujiayingzi,CN,42.1167,118.7833,58.57,55,0,8.3,clear sky
501,Erzin,TR,36.9559,36.2,67.84,86,2,1.88,clear sky
502,Lakhnadon,IN,22.6,79.6,94.93,20,90,4.23,overcast clouds
503,Sarankhola,BD,22.3082,89.7897,81.64,87,92,5.53,overcast clouds
504,San Policarpo,PH,12.1791,125.5072,79.83,80,100,0.56,moderate rain
505,Gharghoda,IN,22.1667,83.35,92.46,23,99,4.74,overcast clouds
506,Vrangel,RU,42.7297,133.0839,46.27,91,100,20.27,overcast clouds
507,Sussex,US,41.1834,-74.6663,83.07,35,0,8.01,clear sky
508,Puerto Cabezas,NI,14.0351,-83.3888,87.76,79,40,9.22,scattered clouds
509,Egvekinot,RU,66.3167,-179.1667,34.09,78,86,8.68,overcast clouds
510,Taonan,CN,45.3333,122.7833,57.65,93,100,22.53,moderate rain
511,Lobito,AO,-12.3481,13.5456,74.5,73,99,2.46,overcast clouds
512,Cartagena Del Chaira,CO,1.3349,-74.8429,86.47,59,93,1.81,light rain
513,Kilindoni,TZ,-7.9139,39.6668,78.24,78,60,18.59,moderate rain
514,Zyryanka,RU,65.75,150.85,47.68,45,38,6.13,scattered clouds
515,Santa Barbara,US,34.7333,-120.0343,73.35,62,0,6.91,clear sky
516,Nakasongola,UG,1.3089,32.4564,70.77,66,88,9.28,overcast clouds
517,Margate,GB,51.3813,1.3862,57.11,83,31,8.01,scattered clouds
518,Abrau-Dyurso,RU,44.69,37.59,74.48,62,49,11.03,scattered clouds
519,Disa,IN,24.25,72.1667,85.41,53,52,11.12,broken clouds
520,Ahipara,NZ,-35.1667,173.1667,55.08,81,100,6.17,overcast clouds
521,Solenzo,BF,12.1833,-4.0833,101.79,17,26,9.73,scattered clouds
522,Mbabane,SZ,-26.3167,31.1333,50.38,59,0,2.89,clear sky
523,Springdale,US,36.1867,-94.1288,81.57,47,0,6.91,clear sky
524,Abalak,RU,58.1286,68.5944,40.15,82,55,0.98,broken clouds
525,Brentwood,US,40.7812,-73.2462,80.98,71,20,11.5,few clouds
526,Sambava,MG,-14.2667,50.1667,72.09,86,13,13.56,light rain
527,Ewa Beach,US,21.3156,-158.0072,80.55,61,0,9.22,clear sky
528,Xingyi,CN,24.1877,102.817,62.35,94,99,3.74,overcast clouds
529,Tornio,FI,65.8481,24.1466,59.02,76,79,8.75,broken clouds
530,Ejido Hermosillo,MX,32.5121,-114.9238,96.53,26,22,4.63,few clouds
531,Diffa,NE,13.3154,12.6113,93.09,31,75,14.83,light rain
532,Singaparna,ID,-7.3515,108.111,71.29,97,99,0.4,overcast clouds
533,Potosi,BO,-19.5836,-65.7531,54.75,25,100,5.95,overcast clouds
534,Letychiv,UA,49.3826,27.6305,63.16,86,100,5.64,light rain
535,Ouadda,CF,8.0777,22.4007,71.64,83,100,2.1,light rain
536,Bereznik,RU,62.8551,42.7072,54.93,84,97,2.68,overcast clouds
537,Simao,CN,22.7886,100.9748,64.81,97,73,2.1,broken clouds
538,Hurghada,EG,27.2574,33.8129,85.35,33,75,9.98,broken clouds
539,Praya,CV,14.9215,-23.5087,84.74,39,0,20.71,clear sky
540,Laon,FR,49.5667,3.6667,70.77,82,24,7.2,few clouds
541,Rosario,AR,-32.9468,-60.6393,62.82,51,0,4.61,clear sky
542,Tapes,BR,-30.6733,-51.3958,63.37,71,19,13.18,few clouds
543,Tungor,RU,53.3808,142.9564,39.45,85,58,7.2,broken clouds
544,Tianpeng,CN,30.9866,103.9393,70.27,83,97,3.29,overcast clouds
545,Shebunino,RU,46.4339,141.8603,42.21,85,99,7.52,overcast clouds
546,Saurimo,AO,-9.6608,20.3916,65.62,50,1,5.48,clear sky
547,Samarai,PG,-10.6167,150.6667,81.19,80,99,9.69,light rain
548,Inuvik,CA,68.3499,-133.7218,34.66,75,75,2.3,broken clouds
549,Abu Samrah,SY,35.3029,37.1841,77.9,22,0,9.69,clear sky
550,Odweyne,SO,9.4092,45.064,78.73,46,91,13.0,overcast clouds
551,Charters Towers,AU,-20.1,146.2667,64.69,95,76,4.99,broken clouds
552,Kiama,AU,-34.6833,150.8667,59.25,57,1,7.0,clear sky
553,Lingyuan,CN,41.24,119.4011,60.69,89,0,5.61,clear sky
554,Umm Kaddadah,SD,13.6017,26.6876,89.51,17,86,5.5,overcast clouds
555,North Platte,US,41.1239,-100.7654,83.12,40,0,3.0,clear sky
556,Padang,ID,-0.9492,100.3543,75.25,87,91,3.8,light rain
557,Emerald,AU,-23.5333,148.1667,56.34,78,0,5.23,clear sky
558,Lac Du Bonnet,CA,50.2536,-96.0612,57.83,53,5,10.45,clear sky
559,Concarneau,FR,47.875,-3.9225,66.99,81,18,10.78,few clouds
560,Kokoda,PG,-8.8785,147.7407,72.19,94,30,1.45,scattered clouds
561,Voi,KE,-3.3945,38.563,68.59,69,75,8.5,broken clouds
562,Galveston,US,29.3669,-94.9669,90.05,65,75,5.75,broken clouds
563,Rayachoti,IN,14.05,78.75,84.09,54,100,5.26,overcast clouds
564,Samana,DO,19.2056,-69.3369,91.62,66,40,6.91,scattered clouds
565,Sola,VU,-13.8833,167.55,77.67,83,40,0.0,scattered clouds
566,Stephenville,US,32.2207,-98.2023,84.33,48,0,0.0,clear sky
567,Mayya,RU,61.7333,130.2811,49.32,62,29,0.67,scattered clouds
568,Dryden,CA,49.7833,-92.7503,59.29,36,0,14.97,clear sky
569,Lansdale,US,40.2415,-75.2838,84.43,35,0,10.36,clear sky
570,Kupang,ID,-10.1667,123.5833,76.95,84,34,5.57,scattered clouds
571,Broome,US,42.2506,-75.833,74.98,36,0,14.97,clear sky
572,Mul,IN,20.0667,79.6667,94.41,25,41,4.94,scattered clouds
573,Winthrop,US,42.3751,-70.9828,82.62,66,20,17.27,few clouds
574,Campana,AR,-34.1687,-58.9591,63.05,65,14,7.61,few clouds
575,Nanzhang,CN,31.7765,111.8386,73.74,80,100,5.26,overcast clouds
576,Palmas De Monte Alto,BR,-14.2672,-43.1619,84.83,34,10,12.88,clear sky
577,San Patricio,US,28.017,-97.5169,93.16,39,43,10.07,scattered clouds
578,Okhotsk,RU,59.3833,143.3,45.84,78,64,2.68,broken clouds
579,Paragominas,BR,-2.9667,-47.4833,78.84,82,89,5.59,overcast clouds
580,Boende,CD,-0.2167,20.8667,75.29,74,19,0.89,few clouds
581,Pashiya,RU,58.4324,58.2562,45.66,62,100,5.68,overcast clouds
582,Bendigo,AU,-36.7667,144.2833,48.85,66,99,7.0,overcast clouds
583,Mandvi,IN,22.8333,69.3667,81.88,80,2,16.46,clear sky
584,Puri,IN,19.8,85.85,77.52,91,100,15.97,overcast clouds
585,Maceio,BR,-9.6658,-35.7353,78.24,83,75,5.75,broken clouds
586,Hobyo,SO,5.3505,48.5268,78.06,87,42,24.14,scattered clouds
587,Balikpapan,ID,-1.2675,116.8289,76.19,100,40,4.61,scattered clouds
588,Rio Cuarto,AR,-33.1307,-64.3499,65.34,34,0,11.5,clear sky
589,Pacific Grove,US,36.6177,-121.9166,69.48,82,20,5.75,few clouds
590,Darnah,LY,32.767,22.6367,71.83,87,0,17.76,clear sky
591,Juneau,US,58.3019,-134.4197,64.4,82,75,24.16,broken clouds
592,Normandin,CA,48.8333,-72.5321,62.91,67,89,12.66,overcast clouds
593,Invermere,CA,50.5167,-116.0354,63.43,63,100,7.38,overcast clouds
594,Belmonte,BR,-15.8631,-38.8828,75.04,85,55,16.93,broken clouds
595,Dongkan,CN,33.9997,119.8308,69.89,96,100,5.73,light rain
596,Harnosand,SE,62.6323,17.9379,57.2,62,100,10.51,overcast clouds
597,Yantal,RU,56.8471,105.2542,47.28,67,41,4.45,scattered clouds
598,Whitehorse,CA,60.7161,-135.0538,65.17,38,20,8.05,few clouds
599,Kuching,MY,1.55,110.3333,77.22,94,40,1.14,scattered clouds
600,Mirnyy,RU,62.5353,113.9611,48.24,61,70,1.99,broken clouds
601,Doka,SD,13.5167,35.7667,85.6,42,36,10.63,scattered clouds
602,Warwick,US,41.7001,-71.4162,80.73,73,20,20.71,few clouds
603,Gandajika,CD,-6.75,23.95,75.42,45,47,3.27,scattered clouds
604,Alberton,CA,46.8168,-64.0654,53.73,71,72,8.86,broken clouds
605,Wanning,CN,18.8003,110.3967,80.58,89,100,11.18,overcast clouds
606,Sandila,IN,27.0833,80.5167,97.12,9,50,1.97,scattered clouds
607,Rockport,US,28.0206,-97.0544,92.03,66,0,11.5,clear sky
608,Soyo,AO,-6.1349,12.3689,73.63,91,36,6.2,scattered clouds
609,Henties Bay,NA,-22.116,14.2845,67.96,47,71,11.77,broken clouds
610,Ambon,ID,-3.6954,128.1814,77.14,94,40,2.3,scattered clouds
611,Berovo,MK,41.7031,22.8578,65.73,68,98,0.98,light rain
612,Myitkyina,MM,25.3833,97.4,74.07,99,100,1.43,overcast clouds
613,Ketchikan,US,55.3422,-131.6461,54.07,82,100,4.61,overcast clouds
614,Ratnagiri,IN,16.9833,73.3,82.56,83,43,9.13,scattered clouds
615,Penzance,GB,50.1186,-5.5371,59.68,94,100,11.27,overcast clouds
616,Pervomayskiy,RU,53.2485,40.2871,56.21,78,8,6.02,clear sky
617,Martapura,ID,-3.4167,114.85,75.29,100,63,1.14,broken clouds
618,Aripuana,BR,-9.1667,-60.6333,93.11,35,53,1.86,broken clouds
619,Kudahuvadhoo,MV,2.6708,72.8944,83.59,72,11,12.19,few clouds
620,Kissidougou,GN,9.1848,-10.0999,77.92,74,11,5.23,few clouds
621,Port-Gentil,GA,-0.7193,8.7815,76.96,88,75,9.22,broken clouds
622,Aykhal,RU,66.0,111.5,44.51,45,6,8.59,clear sky
623,Monrovia,LR,6.3005,-10.7969,79.81,81,99,9.6,light rain
624,Candolim,IN,15.5181,73.7626,84.2,79,40,6.91,scattered clouds
625,Baruun-Urt,MN,46.6806,113.2792,51.73,83,88,14.58,overcast clouds
626,Mineral Wells,US,32.8085,-98.1128,85.21,61,0,8.05,clear sky
627,Ullapool,GB,57.8987,-5.1604,61.36,67,50,4.85,scattered clouds
628,Kaoma,ZM,-14.7833,24.8,55.51,57,1,5.97,clear sky
629,Forbes,AU,-33.3833,148.0167,50.92,77,100,14.27,overcast clouds
630,Eyl,SO,7.9803,49.8164,79.05,81,63,21.65,broken clouds
631,Peterhead,GB,57.5058,-1.7981,61.2,82,5,8.77,clear sky
632,Sassandra,CI,4.95,-6.0833,77.54,88,100,6.42,overcast clouds
633,Ruteng,ID,-8.6136,120.4721,62.11,94,46,1.28,scattered clouds
634,Salamanca,ES,40.8333,-6.0,71.38,49,53,13.22,broken clouds
635,Bermeo,ES,43.4209,-2.7215,66.4,89,99,6.55,overcast clouds
636,Prince Rupert,CA,54.3161,-130.3201,57.29,73,100,5.75,overcast clouds
637,Labuhan,ID,-6.8844,112.2051,78.01,87,100,6.44,light rain
638,Carauari,BR,-4.8828,-66.8958,80.55,75,99,3.42,overcast clouds
639,Belur,IN,13.1667,75.8667,69.21,90,74,7.11,moderate rain
640,Jharia,IN,23.75,86.4,88.07,60,100,12.71,overcast clouds
641,Te Anau,NZ,-45.4167,167.7167,41.79,84,100,1.41,overcast clouds
642,Torit,SS,4.4133,32.5678,76.35,53,6,4.52,clear sky
643,Santa Maria,BR,-29.6842,-53.8069,63.7,63,40,10.36,scattered clouds
644,Zwedru,LR,6.0667,-8.1281,74.08,96,100,3.51,light rain
645,Vila,PT,42.0304,-8.1588,59.7,76,31,3.0,scattered clouds
646,Hualmay,PE,-11.0964,-77.6139,70.65,67,100,7.96,overcast clouds
647,Tyukalinsk,RU,55.8732,72.1967,42.44,82,75,6.76,broken clouds
648,Nemuro,JP,43.3236,145.575,44.6,94,100,19.6,light rain
649,Tukrah,LY,32.5341,20.5791,74.68,77,0,7.56,clear sky
650,Beian,NO,63.6559,9.5683,49.98,87,75,27.63,broken clouds
651,Maniitsoq,GL,65.4167,-52.9,46.51,67,4,3.96,clear sky
652,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,62.42,62,100,4.85,overcast clouds
653,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,39.79,75,0,6.71,clear sky
654,Saint Anthony,US,45.0205,-93.218,72.82,61,0,11.5,clear sky
655,Garden City,US,42.3256,-83.331,74.64,42,75,3.44,broken clouds
656,Monterrey,MX,25.6667,-100.3167,93.74,54,5,3.0,clear sky
657,Camocim,BR,-2.9022,-40.8411,81.18,77,20,6.38,heavy intensity rain
658,Agadez,NE,19.75,10.25,89.98,7,0,5.44,clear sky
659,Jamsa,FI,61.8642,25.19,61.52,72,99,7.34,overcast clouds
660,Newport,GB,51.5877,-2.9984,66.45,68,76,18.23,broken clouds
661,Tafresh,IR,34.692,50.013,70.25,23,68,1.7,broken clouds
662,Kaeo,NZ,-35.1,173.7833,56.68,75,100,4.63,moderate rain
663,Beira,MZ,-19.8436,34.8389,69.89,88,75,6.91,broken clouds
664,Montepuez,MZ,-13.1256,38.9997,68.74,64,100,5.59,overcast clouds
665,Sept-Iles,CA,50.2001,-66.3821,54.12,64,75,6.91,broken clouds
666,Havre,FR,49.5833,0.3333,64.35,94,75,6.91,thunderstorm
667,Manhuacu,BR,-20.2581,-42.0336,74.57,55,60,3.51,broken clouds
668,Matara,LK,5.9485,80.5353,77.27,90,60,9.46,broken clouds
669,Marienburg,PL,54.0359,19.0266,54.57,87,0,7.2,clear sky
670,Artigas,UY,-30.4,-56.4667,64.15,67,0,9.75,clear sky
671,Jiwani,PK,25.05,61.7417,84.42,80,0,2.04,clear sky
672,Ruma,RS,45.0081,19.8222,80.42,66,0,7.18,clear sky
673,Qarqin,AF,37.4185,66.0436,81.63,18,0,8.7,clear sky
674,Aban,RU,56.67,96.06,38.44,92,100,4.16,overcast clouds
675,Kartaly,RU,53.0522,60.6467,52.11,58,100,9.82,overcast clouds
676,Bella Union,UY,-30.2752,-57.6007,63.61,62,7,7.16,clear sky
677,Mnogovershinnyy,RU,53.9353,139.9242,43.99,65,10,3.53,clear sky
678,Kieta,PG,-6.2167,155.6333,79.54,76,87,3.15,light rain
679,Bilibino,RU,68.0546,166.4372,36.01,62,19,1.79,few clouds
680,Wairoa,NZ,-39.0333,177.3667,41.56,98,94,3.0,overcast clouds
681,Kaiyuan,CN,23.6977,103.3037,68.5,90,99,3.78,overcast clouds
682,Novooleksiyivka,UA,46.2269,34.6428,72.16,74,2,16.06,clear sky
683,Rzeszow,PL,50.0413,21.999,62.91,87,100,5.75,overcast clouds
684,Porto Novo,BJ,6.4965,2.6036,82.22,79,85,9.51,overcast clouds
685,Cururupu,BR,-1.8283,-44.8683,79.21,86,100,2.8,overcast clouds
686,Grand-Santi,GF,4.25,-54.3833,82.87,86,56,1.07,broken clouds
687,Tanabe,JP,33.7333,135.3667,67.93,77,100,1.01,overcast clouds
688,Shubarshi,KZ,48.5872,57.1869,70.34,48,3,5.61,clear sky
689,Lushnje,AL,40.9419,19.705,75.94,64,8,4.32,clear sky
690,Solvychegodsk,RU,61.3305,46.9156,51.51,98,38,3.83,scattered clouds
691,Williamsport,US,41.2412,-77.0011,81.52,27,0,13.8,clear sky
692,Nehe,CN,48.4833,124.8333,51.55,71,64,15.57,broken clouds
693,Najran,SA,17.4924,44.1277,84.85,19,16,3.36,few clouds
694,Meulaboh,ID,4.1363,96.1285,75.7,91,93,4.72,overcast clouds
695,Vladyslavivka,UA,45.1667,35.3667,69.31,76,1,9.24,clear sky
696,Linhares,BR,-19.3911,-40.0722,73.78,68,74,11.01,broken clouds
697,Ughelli,NG,5.4899,6.0074,75.49,95,100,4.03,moderate rain
